patient_key,patient_id,patient_signature,member_id,group_id,network,patient_ssn,first_name,last_name,date_of_birth,gender,phone_number,address_line_1,address_line_2,city,state,zip_code,country,full_address,pcp_id,patient_status,source_system,source_record_id,ingestion_id,ingested_at,processed_at,created_at,updated_at,last_modified_at,record_hash,record_status,is_active
100942,P00942,14b03c48ca4124c285b70e9d17352009a44150535e573cf66407636b4192b979,MEM7000942,GRP1022,OakStreet-East,790-74-3583,Robert,Ramirez,1992-06-13,F,+15393817653,207 Market Blvd,,Houston,TX,77005,USA,"207 Market Blvd, Houston, TX 77005, USA",PCP0101,Active,EHR,P00942,ING-PAT-20261005-00942,2026-10-05T10:45:06,2026-10-05T10:47:06,2024-03-27T10:47:06,2026-10-05T10:47:06,2026-10-05T07:31:06,e69045e9e00b7143c8d49d848a5af52167887744c5b2d232b8d0043b560419bc,CURRENT,True
100943,P00943,6a3fcab553d67cbae38ea6b6f91f3aff1e4dd7ef7eec53304950414fda0e0885,MEM7000943,GRP1023,OakStreet-Southwest,469-76-2772,Steven,Moore,1996-09-24,F,+19007421985,563 Main Ave,,Chicago,IL,60601,USA,"563 Main Ave, Chicago, IL 60601, USA",PCP0005,Active,EHR,P00943,ING-PAT-20261005-00943,2026-10-05T10:45:09,2026-10-05T10:47:09,2023-12-15T10:47:09,2026-10-05T10:47:09,2026-10-05T10:07:09,18f575052b9bf220aa5070a4261cb394c73351fc8b5da0c5fc6bb21207ee8e46,CURRENT,True
100944,P00944,363634f94c646e33c143fca518d3b6583b5c04d09877841a7c7d914245ad1875,MEM7000944,GRP1024,OakStreet-Central,491-24-5830,Karen,Sanchez,1966-03-07,M,+16639062261,6011 Lake Rd,,Atlanta,GA,30303,USA,"6011 Lake Rd, Atlanta, GA 30303, USA",PCP0073,Active,EHR,P00944,ING-PAT-20261005-00944,2026-10-05T10:45:12,2026-10-05T10:47:12,2024-08-08T10:47:12,2026-10-05T10:47:12,2026-10-05T08:29:12,544aeac9d9c2e3311dd11398bbcebf5068f85afe410272e1022369565efdc856,CURRENT,True
100945,P00945,dfc46355f42109b958d27a37d9944b15d269d410b89d0a0003dda27b63bbf70b,MEM7000945,GRP1025,OakStreet-South,859-24-2967,Barbara,Johnson,1940-10-10,F,+15059329873,2904 Park Rd,,Orlando,FL,32801,USA,"2904 Park Rd, Orlando, FL 32801, USA",PCP0120,Active,EHR,P00945,ING-PAT-20261005-00945,2026-10-05T10:45:15,2026-10-05T10:47:15,2023-01-14T10:47:15,2026-10-05T10:47:15,2026-10-05T06:51:15,c3fe321dcc2b46a05ffffffaa66d243c0c0e914d1b2a8c4c0f3abf3b6e306bf1,CURRENT,True
100946,P00946,91d8fe09d8b0ac8572350d6784e70b6a8cd1a26ae62620512b5741c43e25b3e3,MEM7000946,GRP1026,OakStreet-East,462-56-5589,Linda,Miller,1957-05-03,M,+13722308714,9563 Park St,,Atlanta,GA,30303,USA,"9563 Park St, Atlanta, GA 30303, USA",PCP0086,Active,EHR,P00946,ING-PAT-20261005-00946,2026-10-05T10:45:18,2026-10-05T10:47:18,2022-07-04T10:47:18,2026-10-05T10:47:18,2026-10-05T08:33:18,d7b17f61665095f57a70aa4c98be7cdb6382d6198540507aaf7fa1b1dd1030f3,CURRENT,True
100947,P00947,d1c339079aa957bd182ef7dafdee09b0aeaac650cae7a6d4f81576ab225ec69e,MEM7000947,GRP1027,OakStreet-Southwest,262-50-2076,Karen,Taylor,1957-08-10,M,+13498575845,8748 Lake Rd,Apt 456,San Antonio,TX,78205,USA,"8748 Lake Rd Apt 456, San Antonio, TX 78205, USA",PCP0043,Active,EHR,P00947,ING-PAT-20261005-00947,2026-10-05T10:45:21,2026-10-05T10:47:21,2024-08-30T10:47:21,2026-10-05T10:47:21,2026-10-05T08:50:21,cab9253b948c853c92d14e5b6be0177291ea14bad8f461e02a97d54a7b95128e,CURRENT,True
100948,P00948,273bdca6bf4e895bb5715e874fcfd3d6393727c094f11831f64702736757d7ad,MEM7000948,GRP1028,OakStreet-Central,538-71-5476,Anthony,Wilson,1941-10-20,M,+17155059854,7829 Market Ave,,San Antonio,TX,78205,USA,"7829 Market Ave, San Antonio, TX 78205, USA",PCP0062,Active,EHR,P00948,ING-PAT-20261005-00948,2026-10-05T10:45:24,2026-10-05T10:47:24,2021-10-31T10:47:24,2026-10-05T10:47:24,2026-10-05T06:58:24,2ea7c9a42f46b7dae89050bf23059aca159cd4bd164f9a27f21093a13fffa452,CURRENT,True
100949,P00949,7dd400faf2a1798c84f19aa12c4662e1acab6c2004eaf249839077754d47e7da,MEM7000949,GRP1029,OakStreet-South,810-21-1788,Lisa,Harris,1960-09-16,M,+13817641314,1997 Lake Rd,,Orlando,FL,32801,USA,"1997 Lake Rd, Orlando, FL 32801, USA",PCP0014,Active,EHR,P00949,ING-PAT-20261005-00949,2026-10-05T10:45:27,2026-10-05T10:47:27,2024-09-24T10:47:27,2026-10-05T10:47:27,2026-10-05T07:27:27,fcbb07ac6caa28f28fb69166a3e8de53491c90165add79099a87053ca88b4598,CURRENT,True
100950,P00950,b371ac778a80cdad577961e8347b298c0765d2e3387aa46dc11b9c7a11f34e91,MEM7000950,GRP1030,OakStreet-East,677-51-9003,Daniel,Hernandez,1957-10-26,F,+19664336582,9565 Oak Blvd,,Houston,TX,77005,USA,"9565 Oak Blvd, Houston, TX 77005, USA",PCP0070,Active,EHR,P00950,ING-PAT-20261005-00950,2026-10-05T10:45:30,2026-10-05T10:47:30,2023-11-26T10:47:30,2026-10-05T10:47:30,2026-10-05T09:58:30,dbc99392eeccc009b6b4d9cf36ba297aad93aa62bfcb6da8f380b64cc88443fb,CURRENT,True
100951,P00951,48e810ddd0a1245452439667589006d44b067dfc94b9f044082f609bdc699f01,MEM7000951,GRP1031,OakStreet-Southwest,274-65-6665,Betty,Jones,1958-12-24,M,+13426173831,1585 Lake Blvd,,Dallas,TX,75201,USA,"1585 Lake Blvd, Dallas, TX 75201, USA",PCP0067,Active,EHR,P00951,ING-PAT-20261005-00951,2026-10-05T10:45:33,2026-10-05T10:47:33,2024-04-25T10:47:33,2026-10-05T10:47:33,2026-10-05T07:37:33,1649a5e05d5cf92b4cac8cca53baf53f1659958b6b98631ebeb76b43365752f5,CURRENT,True
100952,P00952,81963b3f6ceb5c596a7678cf059754cb8b3c982d98ddc87378278c49ec885caf,MEM7000952,GRP1032,OakStreet-Central,285-56-0063,Anthony,Clark,1947-04-20,F,+15678284457,4795 Main Ave,,Orlando,FL,32801,USA,"4795 Main Ave, Orlando, FL 32801, USA",PCP0082,Active,EHR,P00952,ING-PAT-20261005-00952,2026-10-05T10:45:36,2026-10-05T10:47:36,2024-01-25T10:47:36,2026-10-05T10:47:36,2026-10-05T09:14:36,95fa90df953d1f68977ffd6963f1827bd1f0b082aff66cba0f0237aba2ae42bc,CURRENT,True
100953,P00953,67c56621e76b5488cd149f0df4199da5fd86d29f2de72a68bfe095b9fffa7e6f,MEM7000953,GRP1033,OakStreet-South,890-51-9353,Lisa,Clark,1978-09-01,M,+15663098756,8323 Oak Rd,,Houston,TX,77024,USA,"8323 Oak Rd, Houston, TX 77024, USA",PCP0094,Active,EHR,P00953,ING-PAT-20261005-00953,2026-10-05T10:45:39,2026-10-05T10:47:39,2025-03-28T10:47:39,2026-10-05T10:47:39,2026-10-05T08:07:39,4de63f296989730495a6aff8d9f44e13f61b5aa42b69fe8b0e79d830d22caf67,CURRENT,True
100954,P00954,4503f364af528bdfff7e53665da6a6ee15c14b0ad003eb2cb659bb431195033a,MEM7000954,GRP1034,OakStreet-East,278-64-2735,Richard,Taylor,1966-02-11,F,+13115962634,140 Lake Rd,,Phoenix,AZ,85004,USA,"140 Lake Rd, Phoenix, AZ 85004, USA",PCP0108,Active,EHR,P00954,ING-PAT-20261005-00954,2026-10-05T10:45:42,2026-10-05T10:47:42,2022-04-26T10:47:42,2026-10-05T10:47:42,2026-10-05T08:22:42,8c44aa1bd350139a48090c77d4ab0525b76c43bf78fb537d60d805231ee57886,CURRENT,True
100955,P00955,2a4fce5c442f2ff0f1e1c2dcaba12094a9bc1e5823dc176dcae5744b04e11371,MEM7000955,GRP1035,OakStreet-Southwest,693-17-9523,Susan,White,1992-05-01,F,+14643005113,6228 Oak Ave,,Chicago,IL,60601,USA,"6228 Oak Ave, Chicago, IL 60601, USA",PCP0019,Active,EHR,P00955,ING-PAT-20261005-00955,2026-10-05T10:45:45,2026-10-05T10:47:45,2021-11-16T10:47:45,2026-10-05T10:47:45,2026-10-05T10:43:45,986a7b608f26cd28f03714b05fbea0c347ea48db5c452e9b562b7bbc083b5d57,CURRENT,True
100956,P00956,0909bd8c57db11659cf490176117600deb4bb6b51c8ec96790fa3c3176c27ae0,MEM7000956,GRP1036,OakStreet-Central,450-60-0619,Steven,Williams,1948-08-24,M,+18028063590,8566 Market Blvd,,Atlanta,GA,30303,USA,"8566 Market Blvd, Atlanta, GA 30303, USA",PCP0012,Active,EHR,P00956,ING-PAT-20261005-00956,2026-10-05T10:45:48,2026-10-05T10:47:48,2022-08-16T10:47:48,2026-10-05T10:47:48,2026-10-05T10:08:48,d03378b7561d09a61560de4c9f39e8e7ae120642821e3e39ac633db210e6d78c,CURRENT,True
100957,P00957,26daf384dcf47980a7990401ee58ef955028fefd6bb1c8e29078249fc2a20427,MEM7000957,GRP1037,OakStreet-South,617-54-8264,Steven,Miller,1980-10-26,M,+12132989682,9591 Washington St,Apt 491,Dallas,TX,75201,USA,"9591 Washington St Apt 491, Dallas, TX 75201, USA",PCP0100,Active,EHR,P00957,ING-PAT-20261005-00957,2026-10-05T10:45:51,2026-10-05T10:47:51,2024-12-08T10:47:51,2026-10-05T10:47:51,2026-10-05T08:30:51,d9b8d8f5b00b6ec6b7d60316181cd76166086c63c4f0de7bb484fca91dbd9f56,CURRENT,True
100958,P00958,ae23bddb19c3bdad7bb6c73bb565c77443a3c942416e94e0ceb2ea8496a7ad22,MEM7000958,GRP1038,OakStreet-East,626-18-3148,James,Anderson,1949-04-14,F,+17752782557,5844 Pine Ave,,San Antonio,TX,78205,USA,"5844 Pine Ave, San Antonio, TX 78205, USA",PCP0067,Active,EHR,P00958,ING-PAT-20261005-00958,2026-10-05T10:45:54,2026-10-05T10:47:54,2022-03-06T10:47:54,2026-10-05T10:47:54,2026-10-05T07:03:54,ed124143ade0e29561a2b4000cfcfdc16fdcb440a43a6edffc59215f976a5fa6,CURRENT,True
100959,P00959,c2630bad9b9f21add84955436022fcf51c45e6f484814621a401b8a1543d036f,MEM7000959,GRP1039,OakStreet-Southwest,208-29-6231,Jessica,Smith,1970-11-02,F,+16922347815,219 Washington Rd,,Houston,TX,77005,USA,"219 Washington Rd, Houston, TX 77005, USA",PCP0088,Inactive,EHR,P00959,ING-PAT-20261005-00959,2026-10-05T10:45:57,2026-10-05T10:47:57,2024-07-31T10:47:57,2026-10-05T10:47:57,2026-10-05T09:44:57,12d5c0edd474cb42fc1ff8525ba01fb86f9ff1ea06c7c4718c1ab66e344a2142,CURRENT,True
100960,P00960,f7c43a9f1fdd0176ce500fb08c72ad809c98b9d0349e16559bbd11e6f959754c,MEM7000960,GRP1000,OakStreet-Central,420-65-8294,Sarah,Smith,1940-10-21,F,+17712088369,2711 Washington Rd,,Orlando,FL,32801,USA,"2711 Washington Rd, Orlando, FL 32801, USA",PCP0019,Active,EHR,P00960,ING-PAT-20261005-00960,2026-10-05T10:46:00,2026-10-05T10:48:00,2022-12-06T10:48:00,2026-10-05T10:48:00,2026-10-05T07:43:00,a44e2b7259fe0554b70ca4e0c4bb2d7a1b8149cb52ea423b5bc3eb4528455255,CURRENT,True
100961,P00961,786b37248b57422426cf91615a3d107a2752450c20e70803f46e1f08175afc83,MEM7000961,GRP1001,OakStreet-South,745-37-2970,Charles,Johnson,1962-10-09,M,+12869271357,7143 Main St,,San Antonio,TX,78205,USA,"7143 Main St, San Antonio, TX 78205, USA",PCP0052,Active,EHR,P00961,ING-PAT-20261005-00961,2026-10-05T10:46:03,2026-10-05T10:48:03,2024-11-04T10:48:03,2026-10-05T10:48:03,2026-10-05T07:46:03,38c741600aebe2d8262053d618c72f0ae4226e5be9d29be60b9eea6c9641d81d,CURRENT,True
100962,P00962,06487fe01e7ec0897f02d032078703ebfd80da7be52fcade3c3bbd527b550fda,MEM7000962,GRP1002,OakStreet-East,733-41-9250,Robert,Johnson,1999-04-14,F,+17176316380,9443 Main St,Apt 224,San Antonio,TX,78205,USA,"9443 Main St Apt 224, San Antonio, TX 78205, USA",PCP0093,Active,EHR,P00962,ING-PAT-20261005-00962,2026-10-05T10:46:06,2026-10-05T10:48:06,2022-02-21T10:48:06,2026-10-05T10:48:06,2026-10-05T08:46:06,be9fe169d687e2010e6820163820060e34a528946bd711a46e18e6710db94ab6,CURRENT,True
100963,P00963,79d82eb4e9acbee35e56aa15ecd36498fb974c2a86200c55c02ee269acf287dc,MEM7000963,GRP1003,OakStreet-Southwest,873-68-1174,Barbara,Rodriguez,1973-05-18,M,+13114568976,8996 Main Rd,,Dallas,TX,75201,USA,"8996 Main Rd, Dallas, TX 75201, USA",PCP0004,Inactive,EHR,P00963,ING-PAT-20261005-00963,2026-10-05T10:46:09,2026-10-05T10:48:09,2025-03-21T10:48:09,2026-10-05T10:48:09,2026-10-05T08:03:09,6e1c41654e06298a24636e9d6e6e65a01bb672b1558c7ddffe1431c53cec771c,CURRENT,True
100964,P00964,34bf545729f497953737bbb022d19b7583bfe0cc41e90c04885ca24b74994ca0,MEM7000964,GRP1004,OakStreet-Central,794-31-6088,Betty,Clark,1955-09-24,F,+17213506678,5306 Park Ave,,Dallas,TX,75201,USA,"5306 Park Ave, Dallas, TX 75201, USA",PCP0021,Active,EHR,P00964,ING-PAT-20261005-00964,2026-10-05T10:46:12,2026-10-05T10:48:12,2025-08-02T10:48:12,2026-10-05T10:48:12,2026-10-05T07:15:12,e0b49a5e75e63432b2ebcae0d97a2bc09503b970684039d037dfbf1738f9e769,CURRENT,True
100965,P00965,71be640bf739c7aa0516e076027a276f5f22bfb3132066428e98986586edb4dd,MEM7000965,GRP1005,OakStreet-South,184-27-1140,William,Clark,1986-07-12,M,+17647773338,2677 Pine Blvd,,Atlanta,GA,30303,USA,"2677 Pine Blvd, Atlanta, GA 30303, USA",PCP0028,Inactive,EHR,P00965,ING-PAT-20261005-00965,2026-10-05T10:46:15,2026-10-05T10:48:15,2023-12-13T10:48:15,2026-10-05T10:48:15,2026-10-05T06:53:15,b5fff0a90b2599b65b3a710cb8c3753d820b57f439eb505d84011a4607777014,CURRENT,True
100966,P00966,70c0c90916713680368475e2c918337ac09d1cc5eee88350302613f658def6de,MEM7000966,GRP1006,OakStreet-East,309-94-8414,Charles,Brown,2002-04-06,M,+16045351435,780 Park Blvd,,Houston,TX,77005,USA,"780 Park Blvd, Houston, TX 77005, USA",PCP0110,Active,EHR,P00966,ING-PAT-20261005-00966,2026-10-05T10:46:18,2026-10-05T10:48:18,2022-06-26T10:48:18,2026-10-05T10:48:18,2026-10-05T10:36:18,59458e49ea6fb770473945af4907ff73e0f6c353a28970de5a8bdadcaeb78e2f,CURRENT,True
100967,P00967,894d304ac0e986e54b877ef6967ff9880286c1c1284197709f6410732a869aa7,MEM7000967,GRP1007,OakStreet-Southwest,180-65-6913,Margaret,Hernandez,1978-08-06,M,+12622515493,1141 Market Blvd,Apt 925,Dallas,TX,75201,USA,"1141 Market Blvd Apt 925, Dallas, TX 75201, USA",PCP0120,Active,EHR,P00967,ING-PAT-20261005-00967,2026-10-05T10:46:21,2026-10-05T10:48:21,2024-07-23T10:48:21,2026-10-05T10:48:21,2026-10-05T06:55:21,05b8d693f0e70d522e29ef74a788ffe38212f5355a00fbb2d234991b66d01f20,CURRENT,True
100968,P00968,5ce987c5a707e150f877a41146cc58790cc433312336a9bc9f0826923a96d197,MEM7000968,GRP1008,OakStreet-Central,634-71-2685,Karen,Anderson,1990-04-12,M,+15232538008,9775 Pine Rd,,Dallas,TX,75201,USA,"9775 Pine Rd, Dallas, TX 75201, USA",PCP0086,Active,EHR,P00968,ING-PAT-20261005-00968,2026-10-05T10:46:24,2026-10-05T10:48:24,2023-03-18T10:48:24,2026-10-05T10:48:24,2026-10-05T08:58:24,d59e36255c938e017ee1515487c46e2f0783e86080699944a14eb8d6dc3f3283,CURRENT,True
100969,P00969,1c5fe475729069b8d960400895fd287ef18ef3a5d0804b055f56cfccd9c0fde8,MEM7000969,GRP1009,OakStreet-South,488-89-4105,Patricia,Perez,1952-01-26,F,+15516061955,9035 Park St,Apt 354,San Antonio,TX,78205,USA,"9035 Park St Apt 354, San Antonio, TX 78205, USA",PCP0084,Active,EHR,P00969,ING-PAT-20261005-00969,2026-10-05T10:46:27,2026-10-05T10:48:27,2024-10-25T10:48:27,2026-10-05T10:48:27,2026-10-05T09:04:27,1624a41dfbc960a471c52b79dd1ca0a6da24725a5476180a1a4dd26e86136884,CURRENT,True
100970,P00970,a1561db0fa20afaf2e193b8eba4ae8d6d6f9e64e8261a2125429ce8b3bdebbf2,MEM7000970,GRP1010,OakStreet-East,512-47-3658,Matthew,Moore,1954-10-06,F,+17503405894,2528 Washington St,,Dallas,TX,75201,USA,"2528 Washington St, Dallas, TX 75201, USA",PCP0103,Active,EHR,P00970,ING-PAT-20261005-00970,2026-10-05T10:46:30,2026-10-05T10:48:30,2024-03-10T10:48:30,2026-10-05T10:48:30,2026-10-05T10:40:30,eec25c5d0d645a1165416679467d3a0486359cefab58f2e83ad629b151fa7ade,CURRENT,True
100971,P00971,0707282859d9395a1a92b4742d14e41530e60c3d5f81bb52e0258dc10e63dde8,MEM7000971,GRP1011,OakStreet-Southwest,597-56-5286,Jennifer,Rodriguez,1976-10-04,M,+19888619063,7659 Park Ave,,Phoenix,AZ,85004,USA,"7659 Park Ave, Phoenix, AZ 85004, USA",PCP0071,Active,EHR,P00971,ING-PAT-20261005-00971,2026-10-05T10:46:33,2026-10-05T10:48:33,2024-03-21T10:48:33,2026-10-05T10:48:33,2026-10-05T09:36:33,f4f282b84f17d8ad0d74d807e1eac26a4e22bd53d3f807388f44a62e4c2f08c0,CURRENT,True
100972,P00972,9b631ef29c2594b011077087d9c71642c72f2d6f265434f1fb80938d4e3e2e9c,MEM7000972,GRP1012,OakStreet-Central,368-89-0774,Jessica,Taylor,1997-12-18,F,+16772154487,5501 Market Ave,Apt 313,Houston,TX,77024,USA,"5501 Market Ave Apt 313, Houston, TX 77024, USA",PCP0052,Active,EHR,P00972,ING-PAT-20261005-00972,2026-10-05T10:46:36,2026-10-05T10:48:36,2023-08-28T10:48:36,2026-10-05T10:48:36,2026-10-05T09:38:36,46c401eccf4dbdc653b466fcd3e2b42acf95f53f39435e24142b8038eebd6d76,CURRENT,True
100973,P00973,33d8d2b2073c663e656c086c03136a09d6ea5633630dd69b42937c430cd27244,MEM7000973,GRP1013,OakStreet-South,286-46-9931,Margaret,White,1958-04-25,F,+12976933003,4710 Oak Rd,,Dallas,TX,75201,USA,"4710 Oak Rd, Dallas, TX 75201, USA",PCP0057,Active,EHR,P00973,ING-PAT-20261005-00973,2026-10-05T10:46:39,2026-10-05T10:48:39,2022-12-31T10:48:39,2026-10-05T10:48:39,2026-10-05T07:19:39,edf4e8f494f9de1ef5f4527761173577ac5048506c1a01cc87d640d6eb15e5c0,CURRENT,True
100974,P00974,6b23c960899561e1198ecc23d1d17d4aec7f25bc1d094b4256758e7c9ed6d910,MEM7000974,GRP1014,OakStreet-East,863-69-8547,William,Martinez,1988-04-26,F,+12665888437,503 Washington Blvd,,Dallas,TX,75201,USA,"503 Washington Blvd, Dallas, TX 75201, USA",PCP0092,Active,EHR,P00974,ING-PAT-20261005-00974,2026-10-05T10:46:42,2026-10-05T10:48:42,2024-10-30T10:48:42,2026-10-05T10:48:42,2026-10-05T07:12:42,a4629ba2f86c170f991381e8f4c25797249146070c530c6835bdd9e0b4401168,CURRENT,True
100975,P00975,52cc1846d95486e675d60dd987f0c37f07f7dc61a01d9df126bca9e59e2013ff,MEM7000975,GRP1015,OakStreet-Southwest,637-39-2447,Jessica,Ramirez,1990-06-15,F,+16433861664,4337 Park Ave,Apt 425,Houston,TX,77005,USA,"4337 Park Ave Apt 425, Houston, TX 77005, USA",PCP0048,Active,EHR,P00975,ING-PAT-20261005-00975,2026-10-05T10:46:45,2026-10-05T10:48:45,2023-09-15T10:48:45,2026-10-05T10:48:45,2026-10-05T07:28:45,4ae493216d93f20d7792b3b216350df7dadc831aed2f409f0f885a787dbc852e,CURRENT,True
100976,P00976,5ab06f74687e78ec7c0a5bdf46a6ebd254858c8ac296387388b64f0d457c71cd,MEM7000976,GRP1016,OakStreet-Central,156-59-0347,Richard,Ramirez,1956-08-03,F,+13705992371,2889 Oak Blvd,,Phoenix,AZ,85004,USA,"2889 Oak Blvd, Phoenix, AZ 85004, USA",PCP0085,Active,EHR,P00976,ING-PAT-20261005-00976,2026-10-05T10:46:48,2026-10-05T10:48:48,2023-08-18T10:48:48,2026-10-05T10:48:48,2026-10-05T08:45:48,220e2c4cbc75b3602df73be3892367c1239f1b4d4ce226ccede3befb4eb2f398,CURRENT,True
100977,P00977,2cda186b49023157a00cb42398167a3309b0a67d0db73bda66242b09848e3494,MEM7000977,GRP1017,OakStreet-South,297-69-6929,Patricia,Garcia,1959-01-11,M,+19347364954,1794 Washington Blvd,,Houston,TX,77002,USA,"1794 Washington Blvd, Houston, TX 77002, USA",PCP0070,Active,EHR,P00977,ING-PAT-20261005-00977,2026-10-05T10:46:51,2026-10-05T10:48:51,2025-02-20T10:48:51,2026-10-05T10:48:51,2026-10-05T07:16:51,9b4ad60aa01fd1be4e15583c655d94428d45d6d0539883668b1e2cdbd28ae245,CURRENT,True
100978,P00978,deeefafbc39b10e334e9775c2d9f6c7a112bd71fe20931d0f1a3741a17f2411c,MEM7000978,GRP1018,OakStreet-East,506-77-4222,William,Ramirez,1951-07-16,F,+18275051133,3245 Main Rd,,Austin,TX,78701,USA,"3245 Main Rd, Austin, TX 78701, USA",PCP0084,Active,EHR,P00978,ING-PAT-20261005-00978,2026-10-05T10:46:54,2026-10-05T10:48:54,2022-11-30T10:48:54,2026-10-05T10:48:54,2026-10-05T10:15:54,2f4ccba5305d91600fd0b400e5f54576bdcee6a7cad2e0f4d299313a3a910d32,CURRENT,True
100979,P00979,7307eb74b62cdb65e55e9cd3ad4d28c86f8dc1a71034a8cc7e2e76edead74a6d,MEM7000979,GRP1019,OakStreet-Southwest,382-98-2887,Anthony,Lee,1991-09-02,M,+18104918919,5523 Pine Blvd,Apt 189,Dallas,TX,75201,USA,"5523 Pine Blvd Apt 189, Dallas, TX 75201, USA",PCP0070,Active,EHR,P00979,ING-PAT-20261005-00979,2026-10-05T10:46:57,2026-10-05T10:48:57,2022-12-16T10:48:57,2026-10-05T10:48:57,2026-10-05T07:10:57,aa509f53308d1d0ac915d13913016d1fa16283935876211bbadd2c81b496bb82,CURRENT,True
100980,P00980,bb1de4e13497cfd2feae0243f38f9f5758db070b24a5155cf9b430f18cd9f654,MEM7000980,GRP1020,OakStreet-Central,661-40-3433,Karen,Taylor,1957-05-23,F,+16407466347,4061 Lake Ave,,Atlanta,GA,30303,USA,"4061 Lake Ave, Atlanta, GA 30303, USA",PCP0009,Active,EHR,P00980,ING-PAT-20261005-00980,2026-10-05T10:47:00,2026-10-05T10:49:00,2023-04-25T10:49:00,2026-10-05T10:49:00,2026-10-05T08:08:00,d633e3bec2f75b00037caedf1c34b72aea99f218c5c1264d89bafaa19b802536,CURRENT,True
100981,P00981,fa517dc8251748a1537b7be8bd897b1a6c2240c2c26723f78ce335f5353b76bb,MEM7000981,GRP1021,OakStreet-South,187-87-9776,Daniel,Lewis,1986-06-11,M,+17728774175,2041 Oak Rd,Apt 871,Houston,TX,77005,USA,"2041 Oak Rd Apt 871, Houston, TX 77005, USA",PCP0005,Active,EHR,P00981,ING-PAT-20261005-00981,2026-10-05T10:47:03,2026-10-05T10:49:03,2022-06-20T10:49:03,2026-10-05T10:49:03,2026-10-05T07:29:03,621f4ff2f3460e2146d192f4dd3f8f4d8ea34cee6b4d96b19e8db05bc4f981d5,CURRENT,True
100982,P00982,dca2858a716ecd143533c9c8febdf42abb56bb46b59937aecbdf9bf6e449bf8e,MEM7000982,GRP1022,OakStreet-East,443-13-6015,Susan,Wilson,2004-02-12,F,+13387683123,641 Main Ave,,Atlanta,GA,30303,USA,"641 Main Ave, Atlanta, GA 30303, USA",PCP0104,Active,EHR,P00982,ING-PAT-20261005-00982,2026-10-05T10:47:06,2026-10-05T10:49:06,2024-07-19T10:49:06,2026-10-05T10:49:06,2026-10-05T07:53:06,3b846123aa0e801e809a2557ae709bb050f8dd2f3cc2ebb33828a2cd6acd5dca,CURRENT,True
100983,P00983,ff0854b03a2d35b5fbe99899458eebacc64d5f9f0637c91b6c2f4bc23daa1abb,MEM7000983,GRP1023,OakStreet-Southwest,195-77-2492,Jennifer,Jones,1984-04-15,M,+17458825753,1925 Main St,Apt 147,Dallas,TX,75201,USA,"1925 Main St Apt 147, Dallas, TX 75201, USA",PCP0111,Active,EHR,P00983,ING-PAT-20261005-00983,2026-10-05T10:47:09,2026-10-05T10:49:09,2022-09-18T10:49:09,2026-10-05T10:49:09,2026-10-05T09:31:09,7192138408031c039d2ca824765a16ade6d74b823d1ea6b4fdb4518dae335726,CURRENT,True
100984,P00984,20833deaab4ed572955763f25fd99d1d34c11ceeb8cd0ac3f4cc0105b120f61c,MEM7000984,GRP1024,OakStreet-Central,678-59-0232,William,Clark,2004-02-01,M,+19762855575,3887 Washington Ave,,Houston,TX,77024,USA,"3887 Washington Ave, Houston, TX 77024, USA",PCP0096,Active,EHR,P00984,ING-PAT-20261005-00984,2026-10-05T10:47:12,2026-10-05T10:49:12,2022-05-21T10:49:12,2026-10-05T10:49:12,2026-10-05T06:58:12,ccc353f3a0e47bad89ef11c05a27d4894796ad1b79f0a7d0b8aaad451c80d233,CURRENT,True
100985,P00985,9f1dc6529cfcb7831a688e32d6d9ff7ee31a8fc41c213873ceadb1d4f9d3ca38,MEM7000985,GRP1025,OakStreet-South,302-39-2961,Karen,Hernandez,1990-01-19,F,+17034636646,6352 Market St,,Orlando,FL,32801,USA,"6352 Market St, Orlando, FL 32801, USA",PCP0075,Active,EHR,P00985,ING-PAT-20261005-00985,2026-10-05T10:47:15,2026-10-05T10:49:15,2024-11-16T10:49:15,2026-10-05T10:49:15,2026-10-05T09:25:15,1049c88f593cb4fa0892f7d58d46b463f0f4f699f05e7f109e8815c8a34982c0,CURRENT,True
100986,P00986,c120c97b645a4b1e36f7c1bbc469c7b4f75c581491912666d8cfd3854fab2ab9,MEM7000986,GRP1026,OakStreet-East,726-31-2086,Sarah,Lewis,1978-04-15,M,+19818435487,1296 Main Blvd,Apt 611,Atlanta,GA,30303,USA,"1296 Main Blvd Apt 611, Atlanta, GA 30303, USA",PCP0099,Active,EHR,P00986,ING-PAT-20261005-00986,2026-10-05T10:47:18,2026-10-05T10:49:18,2024-07-20T10:49:18,2026-10-05T10:49:18,2026-10-05T10:13:18,5b336318aea5ae279011ee879cd8414ee8561601d0cd43f61775e136de89d9a6,CURRENT,True
100987,P00987,6a9fa9411d58dfc50135e2c42225b0f25177929812a606be7c07851787a86834,MEM7000987,GRP1027,OakStreet-Southwest,595-69-3538,Ashley,Thompson,1937-01-01,M,+18468632945,8392 Park Rd,Apt 438,Houston,TX,77024,USA,"8392 Park Rd Apt 438, Houston, TX 77024, USA",PCP0059,Active,EHR,P00987,ING-PAT-20261005-00987,2026-10-05T10:47:21,2026-10-05T10:49:21,2022-01-20T10:49:21,2026-10-05T10:49:21,2026-10-05T08:57:21,9f668f0a2afebc01267991eaaacab58a9f86d190dd45234d52e765cc000f149d,CURRENT,True
